ticker,sector,country,longName,currency,marketCap,regularMarketPrice,regularMarketTime,bookValue,asOfDate,EBIT,TotalAssets,TotalDebt,LongTermDebtAndCapitalLeaseObligation,CurrentAssets,CurrentLiabilities,NetPPE,CashCashEquivalentsAndShortTermInvestments,MinorityInterest,PreferredStock
6582.TW,Basic Materials,Taiwan,申豐,TWD,6147474944,57.9,2023-12-15 13:30:24,55.233,2023-09-30,-45392000.0,6223275000.0,6061000.0,2002000.0,1924904000.0,351993000.0,2516701000.0,1408750000.0,,
6584.TWO,Consumer Cyclical,Taiwan,南俊國際,TWD,5363000320,81.7,2023-12-15 13:30:13,28.718,2023-09-30,-17250000.0,3387031000.0,1219605000.0,768391000.0,836632000.0,704389000.0,2507876000.0,256782000.0,,
6585.TW,Basic Materials,Taiwan,鼎基,TWD,8170674176,118.0,2023-12-15 13:30:27,41.704,2023-09-30,463207000.0,5136172000.0,1712281000.0,641099000.0,1886190000.0,1442346000.0,3199572000.0,620321000.0,,
6588.TWO,Technology,Taiwan,東典光電,TWD,945208384,35.4,2023-12-15 13:30:12,28.169,2023-09-30,-82034000.0,923200000.0,164544000.0,111794000.0,275936000.0,76075000.0,616949000.0,165383000.0,,
6589.TWO,Healthcare,Taiwan,台康生技,TWD,31516971008,103.0,2023-12-15 13:30:12,33.768,2023-09-30,-605923000.0,11281367000.0,472561000.0,443710000.0,7370115000.0,540566000.0,3386009000.0,6064966000.0,,
6590.TWO,Technology,Taiwan,普鴻,TWD,1867220608,87.7,2023-12-15 13:30:12,28.097,2023-09-30,173065000.0,1054486000.0,173637000.0,146964000.0,576954000.0,204636000.0,311719000.0,198461000.0,103770000.0,
6591.TW,Technology,Taiwan,動力-KY,TWD,1762394368,49.55,2023-12-15 13:30:17,49.912,2023-09-30,210248000.0,2670356000.0,358465000.0,191824000.0,1453951000.0,548334000.0,1137313000.0,604241000.0,9095000.0,
6592.TW,Financial Services,Taiwan,和潤企業,TWD,86311747584,129.5,2023-12-15 13:30:28,60.561,2023-09-30,5521216000.0,302268132000.0,252219621000.0,1320979000.0,276354679000.0,261053278000.0,9172806000.0,6021952000.0,3894016000.0,1000000000.0
6593.TWO,Industrials,Taiwan,台灣銘板,TWD,4075175936,191.0,2023-12-15 13:30:11,29.454,2023-09-30,41274000.0,1021544000.0,203341000.0,200674000.0,477892000.0,156585000.0,506809000.0,194722000.0,,
6596.TWO,Communication Services,Taiwan,寬宏藝術,TWD,1568983552,51.5,2023-12-15 13:30:11,18.849,2023-09-30,114511000.0,1046589000.0,66980000.0,8548000.0,616789000.0,406010000.0,336023000.0,392034000.0,,
6598.TW,Healthcare,United States,ABC-KY,TWD,2150498304,26.3,2023-12-15 13:30:18,8.541,2023-09-30,-187726000.0,1135590000.0,40227000.0,23391000.0,963505000.0,112353000.0,145030000.0,699062000.0,,
6603.TWO,Industrials,Taiwan,富強鑫,TWD,2551022592,16.25,2023-12-15 13:30:11,14.941,2023-09-30,143100000.0,7288411000.0,2877598000.0,1671665000.0,4392608000.0,2615357000.0,2152048000.0,965416000.0,165507000.0,
6605.TW,Consumer Cyclical,Taiwan,帝寶,TWD,26281836544,158.5,2023-12-15 13:30:06,98.599,2023-09-30,3376889000.0,32675481000.0,10117457000.0,6801537000.0,13310703000.0,8747935000.0,17592408000.0,4472832000.0,486054000.0,
6606.TW,Technology,Taiwan,建德工業,TWD,2619719936,23.75,2023-12-15 13:30:26,15.235,2023-09-30,196384000.0,2192092000.0,99380000.0,1664000.0,1072222000.0,331484000.0,1059444000.0,487388000.0,27490000.0,
6609.TWO,Technology,Taiwan,瀧澤科,TWD,2307723520,31.85,2023-12-15 13:30:10,32.451,2023-09-30,267097000.0,4240428000.0,968718000.0,421377000.0,3038882000.0,1367067000.0,1041465000.0,992672000.0,,
6612.TWO,Healthcare,Taiwan,奈米醫材,TWD,4953790464,126.5,2023-12-15 13:30:10,29.384,2023-09-30,146668000.0,1511547000.0,128988000.0,109091000.0,915937000.0,278879000.0,237375000.0,539508000.0,105999000.0,
6613.TWO,Industrials,Taiwan,朋億*,TWD,10120895488,141.0,2023-12-15 13:30:10,54.08,2023-09-30,1346690000.0,10331947000.0,1346201000.0,520917000.0,9368384000.0,5039972000.0,501013000.0,2987042000.0,742186000.0,
6615.TWO,Healthcare,Taiwan,慧智,TWD,838458496,39.25,2023-12-15 13:30:09,29.056,2023-09-30,34090000.0,766737000.0,65591000.0,51229000.0,276572000.0,91323000.0,123130000.0,143206000.0,-304000.0,
6616.TWO,Consumer Cyclical,Malaysia,特昇-KY,TWD,436456736,12.75,2023-12-15 13:30:09,13.3,2023-09-30,-8530000.0,873758000.0,358158000.0,144096000.0,623409000.0,317716000.0,197442000.0,338533000.0,3711000.0,
6624.TWO,Industrials,Taiwan,萬年清,TWD,833400000,46.3,2023-12-15 13:21:00,16.641,2023-09-30,45357000.0,807734000.0,282540000.0,178243000.0,534233000.0,314253000.0,265875000.0,73052000.0,,
6625.TW,Communication Services,Taiwan,必應,TWD,4376357888,98.7,2023-12-15 13:30:33,14.769,2023-09-30,280834000.0,1572001000.0,87421000.0,62733000.0,1115528000.0,729733000.0,339949000.0,603911000.0,-5059000.0,
6629.TWO,Consumer Cyclical,Taiwan,泰金-KY,TWD,1867842176,52.3,2023-12-15 12:41:09,30.075,2023-09-30,192966000.0,1512359000.0,307635000.0,168000.0,997814000.0,417234000.0,464262000.0,395416000.0,242000.0,
6640.TWO,Technology,Taiwan,均華,TWD,3958779904,140.0,2023-12-15 13:30:08,39.16,2023-09-30,84681000.0,2724386000.0,934428000.0,178186000.0,1922054000.0,1221221000.0,353208000.0,961472000.0,45089000.0,
6641.TW,Industrials,Cayman Islands,基士德-KY,TWD,1556724992,42.65,2023-12-15 13:30:40,38.668,2023-09-30,84446000.0,2244546000.0,380334000.0,7127000.0,1297240000.0,791616000.0,678996000.0,681924000.0,12515000.0,
6642.TWO,Technology,Taiwan,富致,TWD,1742821248,46.6,2023-12-15 13:00:36,25.797,2023-09-30,62762000.0,1214758000.0,115679000.0,102421000.0,714625000.0,107915000.0,450190000.0,527122000.0,,
6643.TWO,Technology,Taiwan,M31,TWD,36957749248,1060.0,2023-12-15 13:30:08,55.978,2023-09-30,562941000.0,2254217000.0,4293000.0,2158000.0,1540606000.0,290482000.0,572875000.0,1047864000.0,,
6649.TWO,Healthcare,Taiwan,台生材,TWD,1325099904,31.55,2023-12-15 13:24:27,15.302,2023-09-30,15081000.0,717878000.0,62149000.0,56581000.0,369152000.0,25939000.0,340103000.0,317139000.0,,
6651.TWO,Technology,Taiwan,全宇昕,TWD,2806140928,81.1,2023-12-15 13:30:07,30.853,2023-09-30,315973000.0,1966333000.0,652113000.0,12500000.0,1472248000.0,793278000.0,53737000.0,582185000.0,,
6654.TWO,Industrials,Taiwan,天正國際,TWD,1460232576,43.9,2023-12-15 12:42:53,28.82,2023-09-30,-26210000.0,2307608000.0,994920000.0,765592000.0,1120983000.0,459388000.0,766379000.0,279206000.0,,37000000.0
6655.TW,Basic Materials,Taiwan,科定,TWD,8506206208,122.0,2023-12-15 13:30:39,28.048,2023-09-30,388301000.0,6426161000.0,3867784000.0,2321228000.0,1576925000.0,2030323000.0,4627192000.0,117220000.0,3221000.0,
6657.TW,Healthcare,Taiwan,華安,TWD,4736357376,62.3,2023-12-15 13:30:23,11.342,2023-09-30,-243553000.0,887507000.0,9903000.0,4381000.0,772525000.0,21380000.0,79654000.0,752864000.0,,
6661.TWO,Healthcare,Taiwan,威健生技,TWD,524340000,22.5,2023-12-15 13:20:48,12.901,2023-09-30,545000.0,506805000.0,129934000.0,103517000.0,258825000.0,97739000.0,202484000.0,157658000.0,6380000.0,
6662.TWO,Healthcare,Taiwan,樂斯科,TWD,837512448,32.7,2023-12-15 09:00:05,17.177,2023-09-30,56886000.0,557749000.0,60146000.0,52998000.0,270317000.0,57423000.0,192400000.0,181772000.0,,
6664.TWO,Industrials,Taiwan,群翊,TWD,8659441664,153.5,2023-12-15 13:30:06,44.953,2023-09-30,924637000.0,7164520000.0,260247000.0,256524000.0,6197467000.0,3976642000.0,643701000.0,3623360000.0,0.0,
6666.TW,Consumer Defensive,Cayman Islands,羅麗芬-KY,TWD,3009137920,63.5,2023-12-15 13:30:35,34.51,2023-09-30,113740000.0,2101874000.0,144863000.0,87705000.0,1041853000.0,337452000.0,777104000.0,948597000.0,33276000.0,
6667.TWO,Industrials,Taiwan,信紘科,TWD,3895772928,87.0,2023-12-15 13:30:06,29.689,2023-09-30,401014000.0,3242557000.0,870003000.0,463193000.0,2482203000.0,1329665000.0,515163000.0,814673000.0,0.0,
6668.TW,Technology,Taiwan,中揚光,TWD,4359976448,47.8,2023-12-15 13:30:28,21.029,2023-09-30,-391381000.0,3461717000.0,1364071000.0,408694000.0,1405598000.0,1301000000.0,1994480000.0,833986000.0,61811000.0,
6669.TW,Technology,Taiwan,緯穎,TWD,304223322112,1740.0,2023-12-15 13:30:28,230.955,2023-09-30,16953488000.0,85230219000.0,15119866000.0,12223937000.0,76848063000.0,32330895000.0,6159191000.0,19367146000.0,,
6670.TW,Consumer Cyclical,Taiwan,復盛應用,TWD,27973113856,211.0,2023-12-15 13:30:13,80.352,2023-09-30,3945762000.0,18531682000.0,2158948000.0,1428550000.0,11487569000.0,5053635000.0,5801539000.0,4970871000.0,1215902000.0,
6671.TW,Consumer Defensive,Taiwan,三能-KY,TWD,2460375040,40.5,2023-12-15 13:30:31,27.679,2023-09-30,254590000.0,2183417000.0,181497000.0,84298000.0,1291434000.0,393513000.0,858429000.0,700680000.0,12564000.0,
6672.TW,Technology,China,騰輝電子-KY,TWD,6579163136,92.1,2023-12-15 13:30:04,45.327,2023-09-30,563042000.0,4884914000.0,188600000.0,129960000.0,3219233000.0,1273283000.0,1146438000.0,761930000.0,,
6674.TW,Technology,Taiwan,鋐寶科技,TWD,1778881920,26.3,2023-12-15 13:30:01,19.68,2023-09-30,-259931000.0,2037672000.0,57445000.0,43119000.0,1740283000.0,723923000.0,224436000.0,552421000.0,,
6679.TWO,Technology,Taiwan,鈺太,TWD,21766023168,405.5,2023-12-15 13:30:05,92.76,2023-09-30,417696000.0,5216014000.0,21343000.0,14436000.0,4030469000.0,202387000.0,68771000.0,2099437000.0,,
6680.TWO,Technology,Taiwan,鑫創電子,TWD,1817157376,86.5,2023-12-15 13:30:05,20.196,2023-09-30,100036000.0,751024000.0,147633000.0,70450000.0,626945000.0,216809000.0,106913000.0,431508000.0,,
6683.TWO,Technology,Taiwan,雍智科技,TWD,7239988224,266.0,2023-12-15 13:30:05,78.658,2023-09-30,444646000.0,2480510000.0,10782000.0,3841000.0,1981480000.0,324995000.0,459581000.0,1285248000.0,,
6684.TWO,Technology,Taiwan,安格,TWD,3251575808,72.8,2023-12-15 13:30:04,42.543,2023-09-30,-181724000.0,2038466000.0,83373000.0,66063000.0,1120802000.0,121393000.0,149408000.0,843264000.0,10729000.0,
6689.TW,Technology,Taiwan,伊雲谷,TWD,8465999872,124.5,2023-12-15 13:30:03,42.436,2023-09-30,189551000.0,5400336000.0,82299000.0,45295000.0,4618092000.0,2380202000.0,96497000.0,2381908000.0,17000.0,
6690.TWO,Technology,Taiwan,安碁資訊,TWD,4185454080,188.5,2023-12-15 13:30:04,53.776,2023-09-30,229238000.0,2282038000.0,256200000.0,217347000.0,915420000.0,776734000.0,694034000.0,277276000.0,,
6691.TW,Industrials,Taiwan,洋基工程,TWD,30760927232,352.0,2023-12-15 13:30:03,60.182,2023-09-30,2301574000.0,12322443000.0,363415000.0,9600000.0,11795355000.0,6852357000.0,364155000.0,3295277000.0,691000.0,
6693.TWO,Technology,Taiwan,廣閎科,TWD,3182112000,69.6,2023-12-15 13:30:04,24.187,2023-09-30,-627000.0,1550142000.0,204434000.0,186943000.0,937780000.0,173166000.0,329684000.0,530429000.0,,
6695.TW,Technology,Taiwan,芯鼎,TWD,5645893632,59.3,2023-12-15 13:30:02,18.363,2023-09-30,-16368000.0,1955530000.0,12235000.0,2925000.0,1774245000.0,181208000.0,70006000.0,1172132000.0,,
6697.TWO,Technology,Taiwan,東捷資訊,TWD,1338827008,49.0,2023-12-15 12:53:47,20.848,2023-09-30,67256000.0,975942000.0,11694000.0,6036000.0,736729000.0,391980000.0,44826000.0,214026000.0,,
6698.TW,Technology,Taiwan,旭暉應材,TWD,2036138624,30.95,2023-12-15 13:30:14,18.437,2023-09-30,13711000.0,3250728000.0,905157000.0,141470000.0,1736572000.0,1053106000.0,1283533000.0,919903000.0,778441000.0,
6703.TWO,Consumer Defensive,Taiwan,軒郁,TWD,8065441792,290.5,2023-12-15 13:30:04,39.242,2023-09-30,456916000.0,2075979000.0,380749000.0,301225000.0,1507674000.0,535532000.0,396999000.0,861998000.0,45366000.0,
6706.TW,Industrials,Taiwan,惠特,TWD,4834001920,65.7,2023-12-15 13:30:37,52.15,2023-09-30,-118747000.0,6520948000.0,1526254000.0,1025201000.0,4441821000.0,1613625000.0,1754994000.0,2671232000.0,,
6708.TWO,Technology,Taiwan,天擎,TWD,1450450048,50.0,2023-12-15 13:30:03,14.792,2023-09-30,-33929000.0,479273000.0,12247000.0,8095000.0,454142000.0,36734000.0,13418000.0,354813000.0,,
6712.TWO,Healthcare,Taiwan,長聖,TWD,14337716224,195.5,2023-12-15 13:30:03,24.363,2023-09-30,655884000.0,1940277000.0,8907000.0,1948000.0,1236964000.0,192751000.0,70871000.0,1022248000.0,,
6715.TW,Technology,Taiwan,嘉基,TWD,9709509632,155.0,2023-12-15 13:30:38,42.691,2023-09-30,604911000.0,3701575000.0,123934000.0,101813000.0,2495182000.0,561513000.0,961113000.0,1101335000.0,133562000.0,
6716.TWO,Technology,Taiwan,應廣,TWD,4383259136,144.0,2023-12-15 13:30:03,23.206,2023-09-30,48207000.0,1178166000.0,293143000.0,31682000.0,846760000.0,419369000.0,62704000.0,364167000.0,,
6719.TW,Technology,Taiwan,力智,TWD,22060560384,272.0,2023-12-15 13:30:03,100.326,2023-09-30,101840000.0,8775269000.0,23117000.0,8681000.0,7179192000.0,598630000.0,465680000.0,5179851000.0,,
6721.TWO,Industrials,Taiwan,信實,TWD,1131750016,50.3,2023-12-15 12:31:48,24.235,2023-09-30,104333000.0,1005921000.0,80252000.0,44917000.0,851708000.0,399475000.0,131834000.0,283950000.0,,
6727.TWO,Industrials,Taiwan,亞泰金屬,TWD,1409329920,58.6,2023-12-15 13:30:02,41.587,2023-09-30,119741000.0,3330159000.0,521845000.0,137628000.0,2690304000.0,2138064000.0,588358000.0,751512000.0,,
6728.TWO,Technology,Taiwan,上洋,TWD,3128000000,136.0,2023-12-15 13:20:45,40.519,2023-09-30,267452000.0,2153615000.0,882825000.0,403611000.0,1250238000.0,807727000.0,768898000.0,57253000.0,,
6732.TWO,Technology,Taiwan,昇佳電子,TWD,21496823808,439.5,2023-12-15 13:30:02,82.74,2023-09-30,663057000.0,5660925000.0,1677000.0,172000.0,4254989000.0,1241613000.0,537988000.0,3000338000.0,,
6733.TWO,Healthcare,Taiwan,博晟生醫,TWD,4529196544,36.8,2023-12-15 13:30:01,7.905,2023-09-30,-188896000.0,1066344000.0,13073000.0,9892000.0,823040000.0,23566000.0,49492000.0,750804000.0,19850000.0,
6735.TWO,Technology,Taiwan,美達科技,TWD,2266178560,54.1,2023-12-15 13:30:01,21.735,2023-09-30,-20490000.0,998204000.0,5976000.0,3381000.0,570477000.0,79580000.0,415121000.0,227769000.0,,
6741.TWO,Technology,Taiwan,91APP*-KY,TWD,13401852928,113.5,2023-12-15 13:30:01,23.542,2023-09-30,523272000.0,4023724000.0,29137000.0,8322000.0,3506293000.0,1213220000.0,50660000.0,3110873000.0,7121000.0,
6743.TW,Technology,Taiwan,AMPACS Corporation,TWD,7714249728,52.3,2023-09-08 13:30:37,18.325,2023-09-30,129335000.0,8130649000.0,4102823000.0,747915000.0,3708299000.0,4639453000.0,3893620000.0,536550000.0,10962000.0,
6747.TWO,Healthcare,Taiwan,Brighten Optix Corporation,TWD,4608004608,190.5,2023-09-08 13:30:39,47.08,2023-09-30,237937000.0,1464802000.0,39201000.0,30049000.0,730390000.0,145074000.0,398175000.0,453478000.0,6478000.0,
6751.TWO,Technology,Taiwan,智聯服務,TWD,1838160128,82.8,2023-12-15 13:30:01,33.752,2023-09-30,156762000.0,1794045000.0,17013000.0,1572000.0,1249460000.0,585730000.0,179004000.0,620384000.0,303078000.0,
6752.TWO,Technology,Taiwan,叡揚,TWD,4374013440,135.0,2023-12-15 13:30:40,28.68,2023-09-30,220068000.0,2203329000.0,369405000.0,344888000.0,1041157000.0,860205000.0,958506000.0,494091000.0,14539000.0,
6753.TW,Industrials,Taiwan,龍德造船,TWD,9320375296,86.5,2023-12-15 13:30:35,24.943,2023-09-30,633567000.0,6290524000.0,2033735000.0,1331269000.0,2866333000.0,2099212000.0,3068757000.0,929969000.0,,
6754.TW,Industrials,Taiwan,匯僑設計,TWD,3867599872,58.6,2023-12-15 13:30:37,31.632,2023-09-30,473382000.0,4503930000.0,102415000.0,6260000.0,3540385000.0,2173093000.0,911285000.0,1199595000.0,,
6756.TW,Technology,Taiwan,威鋒電子,TWD,15921557504,230.5,2023-12-15 13:30:08,41.484,2023-09-30,241890000.0,3489783000.0,4654000.0,0.0,2279142000.0,624044000.0,116372000.0,1600963000.0,,
6761.TWO,Technology,Taiwan,穩得,TWD,1887888384,75.2,2023-12-15 13:30:40,37.238,2023-09-30,168215000.0,1871378000.0,640473000.0,34619000.0,1437358000.0,851223000.0,399147000.0,433573000.0,,
6762.TWO,Healthcare,Taiwan,Delta Asia International Corporation,TWD,6731191808,260.0,2023-09-08 12:07:05,47.24,2023-09-30,168332000.0,2964360000.0,1612219000.0,1144853000.0,860085000.0,583506000.0,2082922000.0,611741000.0,,
6763.TWO,Technology,Taiwan,綠界科技,TWD,8944344064,486.0,2023-12-15 13:30:40,149.718,2023-09-30,492277000.0,6495427000.0,105331000.0,2190000.0,5739336000.0,3548055000.0,189041000.0,4537480000.0,14694000.0,
6767.TWO,Healthcare,Taiwan,台微醫,TWD,982428736,33.75,2023-12-15 12:25:11,13.331,2023-09-30,4890000.0,511889000.0,95751000.0,73063000.0,293047000.0,60534000.0,148496000.0,166820000.0,,
6768.TW,Consumer Cyclical,Cayman Islands,志強-KY,TWD,13213500416,67.4,2023-12-15 13:30:18,71.494,2023-09-30,1124644000.0,20329945000.0,3609697000.0,2472265000.0,13552366000.0,3822716000.0,6302521000.0,8945642000.0,1607000.0,
6770.TW,Technology,Taiwan,力積電,TWD,121126830080,29.75,2023-12-15 13:30:16,23.458,2023-09-30,3399941000.0,182216244000.0,51201339000.0,43235122000.0,63766807000.0,31924296000.0,111458105000.0,45164916000.0,,
6776.TW,Technology,Taiwan,展碁國際,TWD,4641981952,56.9,2023-12-15 13:30:20,23.665,2023-09-30,558637000.0,6855128000.0,539058000.0,64268000.0,5845777000.0,4401662000.0,232403000.0,603378000.0,245428000.0,
6781.TW,Industrials,Taiwan,AES-KY,TWD,62270451712,729.0,2023-12-15 13:30:22,151.694,2023-09-30,2903681000.0,18659123000.0,1843152000.0,0.0,13527304000.0,5262344000.0,2221654000.0,5882455000.0,548000.0,
6782.TW,Healthcare,Taiwan,視陽,TWD,11214000128,178.0,2023-12-15 13:30:01,46.378,2023-09-30,386633000.0,4654975000.0,1161569000.0,902270000.0,1851511000.0,797394000.0,2348396000.0,798676000.0,20658000.0,
6788.TWO,Industrials,Taiwan,華景電,TWD,4516161024,130.0,2023-12-15 13:30:39,41.203,2023-09-30,438226000.0,2408312000.0,233956000.0,201526000.0,1730717000.0,607280000.0,641109000.0,944331000.0,3552000.0,
6789.TW,Technology,Taiwan,采鈺,TWD,94153990144,297.5,2023-12-15 13:30:27,52.444,2023-09-30,612924000.0,25371096000.0,7460188000.0,5204333000.0,13888635000.0,3517139000.0,11378691000.0,12421579000.0,,
6790.TW,Consumer Defensive,Taiwan,永豐實,TWD,11606755328,43.45,2023-12-15 13:30:38,20.365,2023-09-30,999314000.0,8415094000.0,963938000.0,427723000.0,4538315000.0,2416446000.0,3791896000.0,1833978000.0,46212000.0,
6791.TWO,Technology,Taiwan,虎門科技,TWD,1813688960,87.0,2023-12-15 13:30:39,20.108,2023-09-30,104463000.0,698292000.0,52011000.0,33130000.0,516138000.0,223562000.0,131648000.0,353181000.0,,
6792.TW,Technology,Taiwan,詠業,TWD,4303124992,91.8,2023-12-15 13:30:21,34.12,2023-09-30,265500000.0,2034658000.0,27117000.0,13204000.0,1401793000.0,351169000.0,603226000.0,665974000.0,,
6796.TW,Healthcare,Taiwan,晉弘,TWD,3838846208,111.0,2023-12-15 13:30:39,18.938,2023-09-30,95431000.0,1252875000.0,376069000.0,354279000.0,879968000.0,118551000.0,339503000.0,525816000.0,,
6799.TW,Technology,Taiwan,來頡,TWD,6598735872,160.0,2023-12-15 13:30:01,32.437,2023-09-30,267913000.0,1518013000.0,6456000.0,2831000.0,1342497000.0,197999000.0,157772000.0,957055000.0,,
6803.TWO,Industrials,Taiwan,崑鼎,TWD,22057750528,308.5,2023-12-15 13:30:39,85.432,2023-09-30,1676722000.0,13267613000.0,2560429000.0,2245152000.0,5243157000.0,2948142000.0,4766222000.0,2923269000.0,428225000.0,
6804.TWO,Consumer Cyclical,Taiwan,明係,TWD,1960000000,56.0,2023-12-15 13:30:38,39.703,2023-09-30,225181000.0,2591384000.0,455098000.0,414579000.0,1669105000.0,783358000.0,858710000.0,536484000.0,,
6806.TW,Utilities,Taiwan,森崴能源,TWD,23560349696,109.0,2023-12-15 13:30:34,48.768,2023-09-30,510795000.0,22242128000.0,10509245000.0,1854428000.0,16802147000.0,9520179000.0,3273754000.0,3662926000.0,257688000.0,
6807.TW,Consumer Cyclical,Taiwan,峰源-KY,TWD,2081699968,38.55,2023-12-15 13:30:20,38.099,2023-09-30,255810000.0,3193864000.0,47172000.0,1220000.0,1784367000.0,1084495000.0,1128922000.0,1017096000.0,,
6811.TWO,Technology,Taiwan,宏碁資訊,TWD,11875138560,286.5,2023-12-15 13:30:38,41.596,2023-09-30,619070000.0,5205616000.0,2146000.0,0.0,4958087000.0,3208490000.0,4942000.0,2019083000.0,,
6821.TWO,Technology,Taiwan,聯寶,TWD,1402347776,45.55,2023-12-15 13:30:38,20.988,2023-09-30,68520000.0,969085000.0,91008000.0,73712000.0,554932000.0,190330000.0,237479000.0,317502000.0,0.0,
6823.TWO,Industrials,Taiwan,濾能,TWD,1501098752,67.5,2023-12-15 13:30:37,29.051,2023-09-30,-16408000.0,1211980000.0,497489000.0,446837000.0,554563000.0,148453000.0,580629000.0,303084000.0,20018000.0,
6829.TWO,Industrials,Taiwan,千附精密,TWD,6479005696,109.5,2023-12-15 13:30:37,29.331,2023-09-30,264575000.0,2227627000.0,128854000.0,122558000.0,1129342000.0,277607000.0,953501000.0,546707000.0,,
6830.TW,Technology,Taiwan,汎銓,TWD,6666292736,142.5,2023-12-15 13:30:31,53.59,2023-09-30,396603000.0,3874561000.0,931466000.0,721063000.0,1656645000.0,552093000.0,1713528000.0,890744000.0,,
6834.TW,Technology,Taiwan,天二科技,TWD,2211774976,25.0,2023-12-15 13:30:32,16.374,2023-09-30,-99585000.0,2112005000.0,447957000.0,21873000.0,1070825000.0,628978000.0,924799000.0,325750000.0,,
6835.TW,Industrials,Taiwan,圓裕,TWD,2709743360,40.95,2023-12-15 13:30:13,22.343,2023-09-30,242968000.0,2855018000.0,469852000.0,2997000.0,2500190000.0,1234831000.0,200528000.0,822130000.0,,
6840.TWO,Technology,Taiwan,東研信超,TWD,1817488256,71.9,2023-12-15 13:30:37,33.704,2023-09-30,-9979000.0,1507252000.0,523356000.0,412113000.0,465698000.0,247462000.0,972179000.0,223277000.0,,
6841.TWO,Healthcare,Taiwan,"Ever Fortune.AI Co., Ltd.",TWD,9414140928,97.0,2023-09-08 13:30:35,20.667,2023-09-30,136908000.0,2046088000.0,727000.0,0.0,1554774000.0,29106000.0,23672000.0,1530813000.0,,
6843.TWO,,,進典,TWD,1944851328,65.7,2023-12-15 13:30:36,,2023-09-30,196190000.0,1348937000.0,324717000.0,190952000.0,854765000.0,321733000.0,369150000.0,224234000.0,,
6846.TWO,Healthcare,Taiwan,綠茵,TWD,2075600000,77.7,2023-12-15 13:13:10,{},2023-09-30,161573000.0,1016103000.0,93819000.0,41223000.0,858535000.0,212745000.0,121918000.0,554829000.0,,
6854.TW,Technology,Taiwan,錼創科技-KY創,TWD,10707182592,99.9,2023-12-15 13:30:13,19.683,2023-09-30,-616620000.0,2385123000.0,73739000.0,22104000.0,1559798000.0,253426000.0,759799000.0,1159092000.0,,
6855.TWO,Industrials,Taiwan,數泓科,TWD,2113609984,100.0,2023-12-15 13:30:36,31.143,2023-09-30,175470000.0,1056662000.0,222649000.0,1229000.0,968721000.0,335758000.0,82726000.0,255396000.0,,
6859.TWO,Industrials,Taiwan,伯特光,TWD,4996465664,128.5,2023-12-15 13:30:36,46.936,2023-09-30,202341000.0,2345177000.0,324620000.0,129704000.0,1468279000.0,377717000.0,832371000.0,1222751000.0,,
6861.TW,Healthcare,Taiwan,睿生光電,TWD,3454239744,87.7,2023-12-15 13:30:25,31.272,2023-09-30,158547000.0,2470505000.0,374655000.0,8692000.0,2168233000.0,1082544000.0,228726000.0,940966000.0,,
6863.TW,Technology,Cayman Islands,永道-KY,TWD,11120700416,150.0,2023-12-15 13:30:37,66.875,2023-09-30,457507000.0,5896573000.0,142367000.0,39746000.0,3031187000.0,556989000.0,1121913000.0,1792331000.0,866000.0,
6865.TWO,Technology,Taiwan,偉康科技,TWD,923669568,64.3,2023-12-15 13:30:35,{},2023-09-30,40608000.0,548861000.0,105082000.0,86276000.0,422427000.0,97231000.0,103975000.0,149176000.0,,
6869.TW,Utilities,Taiwan,"J&V Energy Technology Co., Ltd.",TWD,9412928512,81.0,2023-09-08 13:30:16,27.233,2023-09-30,1371626000.0,8137413000.0,2478641000.0,1103737000.0,4880571000.0,2892342000.0,1891288000.0,2791133000.0,281876000.0,
6873.TW,Utilities,Taiwan,泓德能源-創,TWD,12149999616,121.5,2023-12-15 13:30:07,48.053,2023-09-30,956181000.0,10015328000.0,2323523000.0,1107228000.0,7944039000.0,2405886000.0,1095225000.0,3851634000.0,313037000.0,
6874.TWO,Technology,Taiwan,"M-POWER INFORMATION Co., LTD.",TWD,2607000064,118.5,2023-09-08 13:30:33,20.522,2023-09-30,137734000.0,1064998000.0,321301000.0,30800000.0,953240000.0,564935000.0,23639000.0,150878000.0,,
6877.TWO,Technology,Taiwan,鏵友益,TWD,1245916416,36.55,2023-12-15 13:20:33,16.723,2023-09-30,29190000.0,983489000.0,269823000.0,250249000.0,572854000.0,133109000.0,372109000.0,402923000.0,,
6902.TW,Technology,Taiwan,走著瞧-創,TWD,5817593856,182.0,2023-12-15 13:30:02,8.022,2023-09-30,12397000.0,690145000.0,22568000.0,5223000.0,645885000.0,196596000.0,11449000.0,478009000.0,,
7402.TWO,Industrials,Taiwan,邑錡,TWD,2689802240,77.2,2023-12-15 13:30:33,19.276,2023-09-30,55648000.0,871204000.0,30669000.0,8499000.0,830366000.0,190700000.0,20149000.0,519083000.0,,0.0
7556.TWO,Technology,Taiwan,意德士,TWD,2549734656,106.0,2023-12-15 13:12:42,35.225,2023-09-30,136695000.0,1000395000.0,4481000.0,2123000.0,542713000.0,130713000.0,247376000.0,378314000.0,,
8011.TW,Technology,Taiwan,台通,TWD,3828652800,22.4,2023-12-15 13:30:13,17.588,2023-09-30,33480000.0,7342956000.0,3317709000.0,2470548000.0,2084074000.0,1363128000.0,2527916000.0,614823000.0,754698000.0,
